PG_Name,Address,Area,Contact,Amenities,Primary_Image_URL,All_Image_URLs,Image_Count,Detail_Page_URL,Source
"LAKSHMI CHENNA KESAVA NEW LUXURY PAYING GUEST FOR MEN","# 16/44, Rajiv Gandhi Nagar, HSR Layout 6th Sector, Bangalore","hsrlayout","9494643484","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://f6549c78-a-62cb3a1a-s-sites.googlegroups.com/site/surakshahome/home/10_1_2010_17_25_5879_Picture_003.jpg?attachauth=ANoY7coOzeMX2GFYkXrOVGXSli1BM3pLkuImBmRXS2m4y6HUMlzDG_Jtv4s9zWuhrhetgULIke8xKlJ-mHwRTvSEGVW4PzBGm7OqCDyRvny93kFtGfsaVG5_V2b-JplEp43ePyQG0dTgk7Lv5Zf8dtLucraf1MZ4tmgZiYeQxfs5yUULmyBApM2yUMw4TL8wnLtKHssvXg0abJHkYzlo1jwESTT8ZLYV0cyctTbGNkQp5NH8t0z4roKKDQFMWHk7HybYFkrYhpiq&attredirects=0","https://f6549c78-a-62cb3a1a-s-sites.googlegroups.com/site/surakshahome/home/10_1_2010_17_25_5879_Picture_003.jpg?attachauth=ANoY7coOzeMX2GFYkXrOVGXSli1BM3pLkuImBmRXS2m4y6HUMlzDG_Jtv4s9zWuhrhetgULIke8xKlJ-mHwRTvSEGVW4PzBGm7OqCDyRvny93kFtGfsaVG5_V2b-JplEp43ePyQG0dTgk7Lv5Zf8dtLucraf1MZ4tmgZiYeQxfs5yUULmyBApM2yUMw4TL8wnLtKHssvXg0abJHkYzlo1jwESTT8ZLYV0cyctTbGNkQp5NH8t0z4roKKDQFMWHk7HybYFkrYhpiq&attredirects=0; https://f6549c78-a-62cb3a1a-s-sites.googlegroups.com/site/surakshahome/home/12108674_2.jpg?attachauth=ANoY7cpBMBeF-waqUwVTiGPX68vHagIiGST9SclRH1TxkyunHTcpYntcO_7v3G_c2g6IudcuIZO628fdnRBHOQuuGwyTDd1eJUKJcZpI2grEpYAV22G7DgV3FY9b6tsg8knu0JUbcexEr0ImOj5IXW_KIeEOdJbc2RCSmc_XJxtjwiBirZLTsfyZQV09cTDdlYZsxzxg2eBdHnpMfRRonOp-1eNmd7KOVG0QTk5zMn0625vBZHCdmh0%3D&attredirects=0; https://f6549c78-a-62cb3a1a-s-sites.googlegroups.com/site/surakshahome/home/19_11_2009_3_18_6609_pg_room_2_JPG.jpg?attachauth=ANoY7crnUXIHOMoe6kM35OmBNseAdRaZ4qKzrGIe5GwlwKXrnHqcpwqMy3srIK8_XqJGl0csbjKmJluS659486ahdOeSUA7Ff6E-54w_M2bEFHQF1I40tkA68UHVLb7gEmG6D5_gi5_oGefAvw9OLwRSG4gw1uwklQJJYg9DL8mim2o47qzwcDc-Xy511_wddJYoz7FEqNuSf6akryU73GfK0PsotR0k7Z6KQEsetSNnoz0tRQgAQvJHkwh4m7gvF0CFP8pdwofu&attredirects=0; https://f6549c78-a-62cb3a1a-s-sites.googlegroups.com/site/surakshahome/home/469305_20081013281_large.jpg?attachauth=ANoY7cpbpc3Vt3ztwR3KvKPqunpdIi8ZRoPnXZcGCSvlVHhKstcEBnNS2Qutr3O33Wxgxce3XW4Womj4WEH_m-6v2-fHegm74YLEnVc7xlA0KfywFn3C8-LWVgXn-3afDAZP82nNChlKPF6jc6z-TAHpgvMa1PeJq2NsWQM94SiQLyVo0WhJPVjEXweFdyjzzjGyI8y9EVAvrh_Cdudph2Mh2ZgFOTvIYVGIOAjFWmuSPBEbj7dGpw4%3D&attredirects=0; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Sri Sai Luxury paying Guest For Men in Whitefield/2012-12-25 17.57.44.jpg",5,"https://www.payingguestinbengaluru.com/SURAKSHA HOMES PG FOR GENTS IN HSR LAYOUT.html","payingguestinbengaluru.com"
"S N S TIRUMALA PARADISE - NEW LUXURY PG FOR MEN","1st B Main, Near Jakkasandra Bustop, Sarjapur Main Road, Close to HSR, Koramangala 1st block, Bangalore Landmark: Near Jakkasandra Bustop and Academy of Pastry & Arts College","hsrlayout","7022375651","wifi; ac; tv; parking; meals; laundry; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-_yZTja9J6fc/VTLgMgQ98dI/AAAAAAAABHc/h8jKpu2ZCPs/s1600/IMG_3837.JPG; https://4.bp.blogspot.com/-c0OB8wQTnno/VTLgMSEbVFI/AAAAAAAABHU/8GSNG_1B26Y/s1600/IMG_3836.JPG; https://2.bp.blogspot.com/-ysxoaEO1cHg/VTLgM1gjNTI/AAAAAAAABHk/nzez4FfEDOM/s1600/IMG_3838.JPG; https://2.bp.blogspot.com/-zSlVpa5tOv0/VTLgOP4pqjI/AAAAAAAABHw/NJkjIof-dfk/s1600/IMG_3840.JPG",5,"https://www.payingguestinbengaluru.com/S N S TIRUMALA PG FOR MEN IN BANGALORE KORAMANGALA 1ST BLOCK.html","payingguestinbengaluru.com"
"SRI SAI BALAJI NEW EXECUTIVE PAYING GUEST FOR MEN","# 26 & 27, Rajiv Gandhi Nagar, HSR Layout 7th Sector,Bangalore-102 Landmark: Behind JAGUAR showroom (Rupena Agrahara Bustop),  Close to Silkboard & Bommanhalli","hsrlayout","7799264011","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-VrSQDHwYuc8/VR0YRt-csdI/AAAAAAAAA0o/UUYZCoXp448/s1600/IMG_3727.JPG; https://3.bp.blogspot.com/-FTQ9kSvvfEk/VR0YSxhmSvI/AAAAAAAAA0w/4C-a9qoRZ6g/s1600/IMG_3728.JPG; https://1.bp.blogspot.com/-IHQu6Lgj3v8/VR0YS9BVwTI/AAAAAAAAA00/KAM8o8OFqEw/s1600/IMG_3729.JPG; https://4.bp.blogspot.com/-J6Zm4NgUpNo/VR0YUqqdCiI/AAAAAAAAA1A/Yzm6D8qwj5M/s1600/IMG_3730.JPG",5,"https://www.payingguestinbengaluru.com/SRI SAI BALAJI NEW EXECUTIVE PAYING GUEST FOR MEN IN HSR LAYOUT.html","payingguestinbengaluru.com"
"SRI BALAJI NEW  EXECUTIVE PAYING GUEST FOR MEN","# 76, Hosapalya Layout, Behind Bosch, Bommanahalli , HSR Layout, Bangalore-68 Landmark: Opp. AMR Tech Park, HOTEL IBIS & The Oxford Dental & Engg. College","hsrlayout","9493440056","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-9I3-_iPLL74/VOZDZouQJ1I/AAAAAAAAAZE/odyuxBsXHo0/s1600/IMG_3077.JPG; https://3.bp.blogspot.com/-izwjE5GACAs/VOZDZ2cpaRI/AAAAAAAAAZI/Q9mMO1bd_UQ/s1600/IMG_3078.JPG; https://1.bp.blogspot.com/-gWUdr9mIr8Q/VOZDeKS4ssI/AAAAAAAAAZc/aHRklgSIJRw/s1600/IMG_3081.JPG; https://3.bp.blogspot.com/-HVm7j5uUnKE/VOZDhZ-dvqI/AAAAAAAAAZs/Sdkwp-PnbVI/s1600/IMG_3083.JPG",5,"https://www.payingguestinbengaluru.com/SRI BALAJI NEW EXECUTIVE PAYING GUEST FOR MEN IN BOMMANAHALLI BANGALORE.html","payingguestinbengaluru.com"
"SRI GANESH  NEW LUXURY PAYING GUEST FOR MEN","# 6, 1st Avenue, 2nd Cross, Teachers Colony, HSR Layout, Near Sapna Store, Koramangala 1st block, Bangalore-34 Landmark: Behind Aranya Hotel and Caramel School, Very close to Silkboard","hsrlayout","9886997255","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-J6Fp-wFtYfY/VtlxSn7e5xI/AAAAAAAAFJM/UyaNwwwD0Lk/s1600/IMG_5553.JPG; https://1.bp.blogspot.com/-SD5txQxLJxE/VtlxJfCGtHI/AAAAAAAAFJA/EHgPzPqYbJg/s1600/IMG_5545.JPG; https://1.bp.blogspot.com/-wWNqT2SATxg/VtlxWDLhTcI/AAAAAAAAFJQ/9TS8--rNj2Q/s1600/IMG_5554.JPG; https://3.bp.blogspot.com/-OqMPCGFZNG8/VtlxBPqIf1I/AAAAAAAAFI4/C4gB5SQTeJY/s1600/IMG_5544.JPG",5,"https://www.payingguestinbengaluru.com/SRI GANESH PG FOR MEN IN KORAMANGALA 1ST BLOCK BANGALORE.html","payingguestinbengaluru.com"
"SRI GANGOTHRI NEW LUXURY PAYING GUEST FOR MEN","Near Allahabad Bank, Rajiv Gandhi Nagar, HSR Layout 7th Sector, Bangalore-560102 Landmark: Behind JAGUAR showroom (Rupena Agrahara Bustop),  Close to Silkboard & Bommanhalli","hsrlayout","8884930986","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-SD5txQxLJxE/VtlxJfCGtHI/AAAAAAAAFJA/EHgPzPqYbJg/s1600/IMG_5545.JPG; https://2.bp.blogspot.com/-J6Fp-wFtYfY/VtlxSn7e5xI/AAAAAAAAFJM/UyaNwwwD0Lk/s1600/IMG_5553.JPG; https://1.bp.blogspot.com/-wWNqT2SATxg/VtlxWDLhTcI/AAAAAAAAFJQ/9TS8--rNj2Q/s1600/IMG_5554.JPG; https://1.bp.blogspot.com/-Mwa__0PrAaQ/VtlxQUQryRI/AAAAAAAAFJI/PTFEb-L8BY0/s1600/IMG_5549.JPG",5,"https://www.payingguestinbengaluru.com/SRI GANGOTHRI NEW LUXURY PAYING GUEST FOR MEN IN ROPPENA AGRAHARA.html","payingguestinbengaluru.com"
"SAI  LUXURY PAYING GUEST FOR GENTS","# 12, 3rd Cross, Mangammana palya road, Adjacent to Hanuman Wood Industries, HSR Layout, Bangalore Landmark: Near Salarpuria Apartments & mangammana palya bustop","hsrlayout","8147557511","wifi; ac; tv; parking; meals; laundry; security; cctv","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Sai Paying Guest Bmnalli/2013-05-13 12.30.40.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Marutinagar_KR reddy/Marutinagar_KR reddy_04.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Sai Paying Guest Bmnalli/2013-05-13 12.30.09.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/ideal royal delux pg ecity/Paying Guest In Bangalore (3).jpg",5,"https://www.payingguestinbengaluru.com/SAI LUXURY PAYING GUEST FOR GENTS.html","payingguestinbengaluru.com"
"SRI LAKSHMI BALAJI NEW EXECUTIVE PAYING GUEST FOR MEN","# 9, 1st 'C' Main, 3rd Cross, Muneshwara Nagar, HSR Layout , Sector 6, Bangalore - 560068","hsrlayout","8904766605","wifi; ac; tv; parking; meals; laundry; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Sri Sai Ganesh Kor/IMG_1296.JPG; https://4.bp.blogspot.com/-2z-wO-AEHbo/VdokJ52NcwI/AAAAAAAACb4/JsaWOb7yeKM/s1600/IMG_4354.JPG; https://1.bp.blogspot.com/-gmuRG4A4EcU/VdokKMj4TlI/AAAAAAAACbw/NoYOFp9s-AY/s1600/IMG_4355.JPG; https://1.bp.blogspot.com/-r_FRNpSpjVY/VdokMPQ2exI/AAAAAAAACcc/gZwsS1fFC3M/s1600/IMG_4365.JPG",5,"https://www.payingguestinbengaluru.com/SRI LAKSHMI BALAJI NEW EXECUTIVE PAYING GUEST FOR MEN.html","payingguestinbengaluru.com"
"NEW SRI JYOTHI LUXURY PG FOR MEN","#183 , HSR Layout, 6th Sector, Landmark: Beside SRI KRISHNA BHAVAN HOTEL (SILK BOARD FLY OVER) Towards marathalli route.","hsrlayout","0720486737","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-ir96o5bV04w/VrJJRYcdGQI/AAAAAAAAExg/0fHY9SO35tA/s1600/IMG_20151228_095741.jpg; https://4.bp.blogspot.com/-OHWAVcdaerQ/VmXukjiOY6I/AAAAAAAAEIE/uyLGGuLAqr4/s1600/3.jpg; https://3.bp.blogspot.com/-izwjE5GACAs/VOZDZ2cpaRI/AAAAAAAAAZI/Q9mMO1bd_UQ/s1600/IMG_3078.JPG; https://3.bp.blogspot.com/-MfVg5dOCXS4/Vm2pIQbs70I/AAAAAAAAENs/6UtOi95BdwA/s1600/IMG_5220.JPG",5,"https://www.payingguestinbengaluru.com/NEW SRI JYOTHI LUXURY PG FOR MEN.html","payingguestinbengaluru.com"
"VIJAYA NEW LUXURY PAYING GUEST FOR MEN","Near Allahabad Bank, Rajiv Gandhi Nagar, HSR Layout 7th Sector, Bangalore-560102 Landmark: Behind JAGUAR showroom (Rupena Agrahara Bustop),  Close to Silkboard & Bommanhalli","hsrlayout","8884694298","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://3.bp.blogspot.com/-RmBXkGTR9o8/VkdADSWfQdI/AAAAAAAADko/9ZPV8C1UaX0/s1600/IMG_5027.JPG; https://4.bp.blogspot.com/-RJD0M0wmLTU/VkdAFNibK7I/AAAAAAAADlI/uAuCwvxkhf8/s1600/IMG_5032.JPG; https://4.bp.blogspot.com/-hXfBJP6IGz4/VkdAHq2y0YI/AAAAAAAADlw/62elMdkvJfo/s1600/IMG_5038.JPG; https://1.bp.blogspot.com/-VA41PHmA-OQ/VkdAGQp138I/AAAAAAAADlc/OS188r4XozE/s1600/IMG_5034.JPG",5,"https://www.payingguestinbengaluru.com/VIJAYA NEW LUXURY PAYING GUEST FOR MEN.html","payingguestinbengaluru.com"
"SRI TIRUMALA NEW EXECUTIVE PAYING GUEST FOR MEN","# 76, Hosapalya Layout, Behind Bosch, Bommanahalli , Bangalore-68 Landmark: Opp. AMR Tech Park, HOTEL IBIS & The Oxford Dental & Engg. College","hsrlayout","9686008367","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-XuDYOlK33VI/VL4h1Z2wOKI/AAAAAAAAAHU/aDLenT7IriI/s1600/2.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Sri Sai Kor 8 blk/IMG_4524.JPG; https://www.pelagiaconsulting.com/pg/wp-content/uploads/2015/01/PelagiaHosp-GP-012.JPG; https://3.bp.blogspot.com/-yQ-ez0ezWHQ/VL4h3WaXi-I/AAAAAAAAAHw/slCc__1TtKk/s1600/5.JPG",5,"https://www.payingguestinbengaluru.com/SRI TIRUMALA NEW EXECUTIVE PAYING GUEST FOR MEN.html","payingguestinbengaluru.com"
"SRI VENKATESHWARA NEW LUXURY PAYING GUEST FOR GENTS","# 33/4, Hosur Main road, Next to Coupon Mall, Bommanahalli Landmark: Near  Oxford College of Engg, Mahindra tech park, HDFC Bank","hsrlayout","9740370091","wifi; ac; tv; parking; meals; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"NANDISHWAR   LUXURY PAYING GUEST FOR MEN","3rd Cross, Near Bommanahalli, Near Salarpuria Apartment, MG palya Main road, Bommanahalli, Bangalore-68 Landmark: Near Used Car Showroom","hsrlayout","9535552583","wifi; ac; tv; parking; meals; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Nandishwar PG/2014-01-24 12.59.23.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Nandishwar PG/2014-01-24 12.59.55.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Nandishwar PG/2014-01-24 12.56.23.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/2013-10-30 17.32.09.jpg",5,"https://www.payingguestinbengaluru.com/NANDISHWAR PAYING GUEST FOR MEN.html","payingguestinbengaluru.com"
"SRI SAI VENKATA BALAJI EXECUTIVE PAYING GUEST FOR MEN","# 20/A, 14th B Cross, Near HSR Academy, HSR Layout, 6th Sector, Bangalore Landmark: Near Silkboard bustop","hsrlayout","8867850294","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Sri Sai Kor 8 blk/IMG_4520.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Sri Sai Kor 8 blk/IMG_4532.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/SRI VENKATESHWARA Ladies PG Kalyan nagar/03.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/SRI VENKATESHWARA Ladies PG Kalyan nagar/02.jpg",5,"https://www.payingguestinbengaluru.com/SRI SAI VENKATA BALAJI EXECUTIVE PAYING GUEST FOR MEN IN HSR LAYOUT.html","payingguestinbengaluru.com"
"7 HILLS NEW EXECUTIVE  PAYING GUEST FOR MEN","# 20,  Sri Hari Nilayam, Balaji Layout, HSR Layout 6th Sector, Bangalore Landmark: Behind Vishal Megamart,","hsrlayout","9861416161","wifi; ac; tv; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Luxury-Paying-Guests-in-Bangalore/PG-in-Bangalore-HSR Layout-Bangalore.png","https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Luxury-Paying-Guests-in-Bangalore/PG-in-Bangalore-HSR Layout-Bangalore.png; https://www.payingguestinbengaluru.com/Arrow.GIF; https://www.payingguestinbengaluru.com/PG in Bangalore for ladies and gents selct.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png",5,"https://www.payingguestinbengaluru.com/hsrlayout.html","payingguestinbengaluru.com"
"SRI SAI NEW EXECUTIVE PAYING GUEST FOR MEN","L-157, Sector 6, 14th cross Road, HSR Layout, Bangalore - 560102 Landmark: Near Central Silkboard","hsrlayout","8722053555","wifi; ac; tv; meals; security; cctv","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-RlO8EOZGAOQ/VWwB54MxDmI/AAAAAAAABnc/r3C3LWRid_I/s1600/IMG-20150601-WA0017.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Grand Solitaires/Domlur/Grand Solitaires (6).jpg; https://4.bp.blogspot.com/-MEaRaBQAz4w/VWv94MkvkkI/AAAAAAAABmA/fhd6VepxT0U/s1600/DSC_0095_1_w.jpg; https://4.bp.blogspot.com/-dJPuxF5r8OM/VWv96YytRxI/AAAAAAAABm0/cltWC68MAnk/s1600/DSC_0136_1_w.jpg",5,"https://www.payingguestinbengaluru.com/SRI SAI NEW EXECUTIVE PAYING GUEST FOR MEN HSR.html","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","# 977, 24th Cross, Sector 1, HSR Layout, Bangalore - 102 Landmark: Near Pai Electronics Showroom and Tirumala Theatre & near NIFT College and Behind NOUS Software","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","# 713, 15th Main Road, HSR Layout Sector 3, Bangalore, Karanataka- 102 Landmark: Near HSR Club, Close to Mc Donalds and Third Wave Coffee","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","S M Enclave, 140, 17th A Main Rd, HSR Layout, Bengaluru, Karnataka 560102 Landmark: Near National Public school, Oxford College of Science and Agara Lake","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Luxury PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - North &","#553/146A, 22nd Main, 3rd cross, Sector 1, HSR Layout, Agara, Banglore, Bengaluru,Karnataka 560102 Landmark: Beside Purna Chandra Towers, Opposite to Good Will Fabrics Private Limited & Close to NIFT ","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","# 227, 17th B Main, 4th Sector, HSR Layout, Opp. to Oxford College, Near Mantri Sarovar Apartments, Outer Ring Road, Bangalore - 560102 Landmark: Near HP Petrol Bunk & HSR Flyover.","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","#18, 24tH Main, 3rd Cross, HSR Layout, Bangalore Landmark: Behind Mangala Gold Shop, Opp, Tirumala Theatre, Agara","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","# 8-13, 14th Cross Road, Sector 6, HSR Layout, Bangalore - 102 Landmark: Close to Central Silkoard","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave; balcony","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","# 181, 31st Main, Sector 2, HSR Layout, Bangalore - 102 Landmark: Near NIFT College and SBI Bank","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Well Ventilated PG in a Peaceful Area - LED TV in every room - North & South Indian Food - 3 times f","# 977, 22nd Cross, 16th Main, Club Road, HSR Layout 3rd Sector, Near State Bank of Hyderabad, Bangalore Landmark : Lane opp. to HSR Diabetic Centre & Near HSR Twin Parks","hsrlayout","","ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New luxury PG - Hi-Speed WI-FI Connectivity - LED TV in every room - North & South I","# 13, 13th B Cross, 6th Main Road, Teachers Colony, H S R Layout, Koramangala 1st Block. Near Rainbow Driving School, Bangalore - 560034 Landmark : Located in prime location close in HSR Layout, on ou","hsrlayout","","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"Fully Furnished New Executive PG - Full HD LED TV in Every Room - HI-Speed Wi-Fi connectivity - Ever","#429, 16TH CROSS, 18TH MAIN, 4TH SECTOR, HSR LAYOUT BANGALORE - 102 Landmark: NEAR MUMBAI TIFFIN CENTRE","hsrlayout","","wifi; ac; tv; meals; laundry; security; cctv; refrigerator; microwave","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
